var_type,var_name,index_1,index_2,index_3,index_4,value
delta,"delta[4,6,2,2]",4,6,2,2,0.0
delta,"delta[4,6,2,3]",4,6,2,3,0.0
delta,"delta[4,6,3,1]",4,6,3,1,0.0
delta,"delta[4,6,3,2]",4,6,3,2,0.0
delta,"delta[4,6,3,3]",4,6,3,3,0.0
delta,"delta[4,6,3,4]",4,6,3,4,0.0
delta,"delta[4,7,1,1]",4,7,1,1,1.0
delta,"delta[4,7,1,2]",4,7,1,2,1.0
delta,"delta[4,7,1,3]",4,7,1,3,1.0
delta,"delta[4,7,1,4]",4,7,1,4,1.0
delta,"delta[4,7,1,5]",4,7,1,5,1.0
delta,"delta[4,7,2,1]",4,7,2,1,1.0
delta,"delta[4,7,2,2]",4,7,2,2,1.0
delta,"delta[4,7,2,3]",4,7,2,3,1.0
delta,"delta[4,7,3,1]",4,7,3,1,0.0
delta,"delta[4,7,3,2]",4,7,3,2,0.0
delta,"delta[4,7,3,3]",4,7,3,3,0.0
delta,"delta[4,7,3,4]",4,7,3,4,0.0
delta,"delta[4,8,1,1]",4,8,1,1,1.0
delta,"delta[4,8,1,2]",4,8,1,2,1.0
delta,"delta[4,8,1,3]",4,8,1,3,1.0
delta,"delta[4,8,1,4]",4,8,1,4,1.0
delta,"delta[4,8,1,5]",4,8,1,5,1.0
delta,"delta[4,8,2,1]",4,8,2,1,1.0
delta,"delta[4,8,2,2]",4,8,2,2,1.0
delta,"delta[4,8,2,3]",4,8,2,3,1.0
delta,"delta[4,8,3,1]",4,8,3,1,0.0
delta,"delta[4,8,3,2]",4,8,3,2,0.0
delta,"delta[4,8,3,3]",4,8,3,3,0.0
delta,"delta[4,8,3,4]",4,8,3,4,0.0
delta,"delta[4,9,1,1]",4,9,1,1,0.0
delta,"delta[4,9,1,2]",4,9,1,2,0.0
delta,"delta[4,9,1,3]",4,9,1,3,0.0
delta,"delta[4,9,1,4]",4,9,1,4,0.0
delta,"delta[4,9,1,5]",4,9,1,5,0.0
delta,"delta[4,9,2,1]",4,9,2,1,0.0
delta,"delta[4,9,2,2]",4,9,2,2,0.0
delta,"delta[4,9,2,3]",4,9,2,3,0.0
delta,"delta[4,9,3,1]",4,9,3,1,0.0
delta,"delta[4,9,3,2]",4,9,3,2,0.0
delta,"delta[4,9,3,3]",4,9,3,3,0.0
delta,"delta[4,9,3,4]",4,9,3,4,0.0
delta,"delta[4,10,1,1]",4,10,1,1,0.0
delta,"delta[4,10,1,2]",4,10,1,2,0.0
delta,"delta[4,10,1,3]",4,10,1,3,0.0
delta,"delta[4,10,1,4]",4,10,1,4,0.0
delta,"delta[4,10,1,5]",4,10,1,5,0.0
delta,"delta[4,10,2,1]",4,10,2,1,0.0
delta,"delta[4,10,2,2]",4,10,2,2,0.0
delta,"delta[4,10,2,3]",4,10,2,3,0.0
delta,"delta[4,10,3,1]",4,10,3,1,0.0
delta,"delta[4,10,3,2]",4,10,3,2,0.0
delta,"delta[4,10,3,3]",4,10,3,3,0.0
delta,"delta[4,10,3,4]",4,10,3,4,0.0
delta,"delta[4,11,1,1]",4,11,1,1,0.0
delta,"delta[4,11,1,2]",4,11,1,2,0.0
delta,"delta[4,11,1,3]",4,11,1,3,0.0
delta,"delta[4,11,1,4]",4,11,1,4,0.0
delta,"delta[4,11,1,5]",4,11,1,5,0.0
delta,"delta[4,11,2,1]",4,11,2,1,1.0
delta,"delta[4,11,2,2]",4,11,2,2,1.0
delta,"delta[4,11,2,3]",4,11,2,3,1.0
delta,"delta[4,11,3,1]",4,11,3,1,0.0
delta,"delta[4,11,3,2]",4,11,3,2,0.0
delta,"delta[4,11,3,3]",4,11,3,3,0.0
delta,"delta[4,11,3,4]",4,11,3,4,0.0
delta,"delta[4,12,1,1]",4,12,1,1,1.0
delta,"delta[4,12,1,2]",4,12,1,2,1.0
delta,"delta[4,12,1,3]",4,12,1,3,1.0
delta,"delta[4,12,1,4]",4,12,1,4,1.0
delta,"delta[4,12,1,5]",4,12,1,5,1.0
delta,"delta[4,12,2,1]",4,12,2,1,1.0
delta,"delta[4,12,2,2]",4,12,2,2,1.0
delta,"delta[4,12,2,3]",4,12,2,3,1.0
delta,"delta[4,12,3,1]",4,12,3,1,0.0
delta,"delta[4,12,3,2]",4,12,3,2,0.0
delta,"delta[4,12,3,3]",4,12,3,3,0.0
delta,"delta[4,12,3,4]",4,12,3,4,0.0
delta,"delta[4,13,1,1]",4,13,1,1,0.0
delta,"delta[4,13,1,2]",4,13,1,2,0.0
delta,"delta[4,13,1,3]",4,13,1,3,0.0
delta,"delta[4,13,1,4]",4,13,1,4,0.0
delta,"delta[4,13,1,5]",4,13,1,5,0.0
delta,"delta[4,13,2,1]",4,13,2,1,0.0
delta,"delta[4,13,2,2]",4,13,2,2,0.0
delta,"delta[4,13,2,3]",4,13,2,3,0.0
delta,"delta[4,13,3,1]",4,13,3,1,0.0
delta,"delta[4,13,3,2]",4,13,3,2,0.0
delta,"delta[4,13,3,3]",4,13,3,3,0.0
delta,"delta[4,13,3,4]",4,13,3,4,0.0
delta,"delta[4,14,1,1]",4,14,1,1,0.0
delta,"delta[4,14,1,2]",4,14,1,2,0.0
delta,"delta[4,14,1,3]",4,14,1,3,0.0
delta,"delta[4,14,1,4]",4,14,1,4,0.0
delta,"delta[4,14,1,5]",4,14,1,5,0.0
delta,"delta[4,14,2,1]",4,14,2,1,1.0
delta,"delta[4,14,2,2]",4,14,2,2,1.0
delta,"delta[4,14,2,3]",4,14,2,3,1.0
delta,"delta[4,14,3,1]",4,14,3,1,0.0
delta,"delta[4,14,3,2]",4,14,3,2,0.0
delta,"delta[4,14,3,3]",4,14,3,3,0.0
delta,"delta[4,14,3,4]",4,14,3,4,0.0
delta,"delta[4,15,1,1]",4,15,1,1,0.0
delta,"delta[4,15,1,2]",4,15,1,2,0.0
delta,"delta[4,15,1,3]",4,15,1,3,0.0
delta,"delta[4,15,1,4]",4,15,1,4,0.0
delta,"delta[4,15,1,5]",4,15,1,5,0.0
delta,"delta[4,15,2,1]",4,15,2,1,1.0
delta,"delta[4,15,2,2]",4,15,2,2,1.0
delta,"delta[4,15,2,3]",4,15,2,3,1.0
delta,"delta[4,15,3,1]",4,15,3,1,0.0
delta,"delta[4,15,3,2]",4,15,3,2,0.0
delta,"delta[4,15,3,3]",4,15,3,3,0.0
delta,"delta[4,15,3,4]",4,15,3,4,0.0
delta,"delta[4,16,1,1]",4,16,1,1,0.0
delta,"delta[4,16,1,2]",4,16,1,2,0.0
delta,"delta[4,16,1,3]",4,16,1,3,0.0
delta,"delta[4,16,1,4]",4,16,1,4,0.0
delta,"delta[4,16,1,5]",4,16,1,5,0.0
delta,"delta[4,16,2,1]",4,16,2,1,0.0
delta,"delta[4,16,2,2]",4,16,2,2,0.0
delta,"delta[4,16,2,3]",4,16,2,3,0.0
delta,"delta[4,16,3,1]",4,16,3,1,0.0
delta,"delta[4,16,3,2]",4,16,3,2,0.0
delta,"delta[4,16,3,3]",4,16,3,3,0.0
delta,"delta[4,16,3,4]",4,16,3,4,0.0
delta,"delta[4,17,1,1]",4,17,1,1,0.0
delta,"delta[4,17,1,2]",4,17,1,2,0.0
delta,"delta[4,17,1,3]",4,17,1,3,0.0
delta,"delta[4,17,1,4]",4,17,1,4,0.0
delta,"delta[4,17,1,5]",4,17,1,5,0.0
delta,"delta[4,17,2,1]",4,17,2,1,0.0
delta,"delta[4,17,2,2]",4,17,2,2,0.0
delta,"delta[4,17,2,3]",4,17,2,3,0.0
delta,"delta[4,17,3,1]",4,17,3,1,0.0
delta,"delta[4,17,3,2]",4,17,3,2,0.0
delta,"delta[4,17,3,3]",4,17,3,3,0.0
delta,"delta[4,17,3,4]",4,17,3,4,0.0
delta,"delta[4,18,1,1]",4,18,1,1,0.0
delta,"delta[4,18,1,2]",4,18,1,2,0.0
delta,"delta[4,18,1,3]",4,18,1,3,0.0
delta,"delta[4,18,1,4]",4,18,1,4,0.0
delta,"delta[4,18,1,5]",4,18,1,5,0.0
delta,"delta[4,18,2,1]",4,18,2,1,0.0
delta,"delta[4,18,2,2]",4,18,2,2,0.0
delta,"delta[4,18,2,3]",4,18,2,3,0.0
delta,"delta[4,18,3,1]",4,18,3,1,0.0
delta,"delta[4,18,3,2]",4,18,3,2,0.0
delta,"delta[4,18,3,3]",4,18,3,3,0.0
delta,"delta[4,18,3,4]",4,18,3,4,0.0
delta,"delta[4,19,1,1]",4,19,1,1,0.0
delta,"delta[4,19,1,2]",4,19,1,2,0.0
delta,"delta[4,19,1,3]",4,19,1,3,0.0
delta,"delta[4,19,1,4]",4,19,1,4,0.0
delta,"delta[4,19,1,5]",4,19,1,5,0.0
delta,"delta[4,19,2,1]",4,19,2,1,1.0
delta,"delta[4,19,2,2]",4,19,2,2,1.0
delta,"delta[4,19,2,3]",4,19,2,3,1.0
delta,"delta[4,19,3,1]",4,19,3,1,0.0
delta,"delta[4,19,3,2]",4,19,3,2,0.0
delta,"delta[4,19,3,3]",4,19,3,3,0.0
delta,"delta[4,19,3,4]",4,19,3,4,0.0
delta,"delta[4,20,1,1]",4,20,1,1,1.0
delta,"delta[4,20,1,2]",4,20,1,2,1.0
delta,"delta[4,20,1,3]",4,20,1,3,1.0
delta,"delta[4,20,1,4]",4,20,1,4,1.0
delta,"delta[4,20,1,5]",4,20,1,5,1.0
delta,"delta[4,20,2,1]",4,20,2,1,1.0
delta,"delta[4,20,2,2]",4,20,2,2,1.0
delta,"delta[4,20,2,3]",4,20,2,3,1.0
delta,"delta[4,20,3,1]",4,20,3,1,0.0
delta,"delta[4,20,3,2]",4,20,3,2,0.0
delta,"delta[4,20,3,3]",4,20,3,3,0.0
delta,"delta[4,20,3,4]",4,20,3,4,0.0
delta,"delta[5,1,1,1]",5,1,1,1,0.0
delta,"delta[5,1,1,2]",5,1,1,2,0.0
delta,"delta[5,1,1,3]",5,1,1,3,0.0
delta,"delta[5,1,1,4]",5,1,1,4,0.0
delta,"delta[5,1,1,5]",5,1,1,5,0.0
delta,"delta[5,1,2,1]",5,1,2,1,0.0
delta,"delta[5,1,2,2]",5,1,2,2,0.0
delta,"delta[5,1,2,3]",5,1,2,3,0.0
delta,"delta[5,1,3,1]",5,1,3,1,0.0
delta,"delta[5,1,3,2]",5,1,3,2,0.0
delta,"delta[5,1,3,3]",5,1,3,3,0.0
delta,"delta[5,1,3,4]",5,1,3,4,0.0
delta,"delta[5,2,1,1]",5,2,1,1,0.0
delta,"delta[5,2,1,2]",5,2,1,2,0.0
delta,"delta[5,2,1,3]",5,2,1,3,0.0
delta,"delta[5,2,1,4]",5,2,1,4,0.0
delta,"delta[5,2,1,5]",5,2,1,5,0.0
delta,"delta[5,2,2,1]",5,2,2,1,0.0
delta,"delta[5,2,2,2]",5,2,2,2,0.0
delta,"delta[5,2,2,3]",5,2,2,3,0.0
delta,"delta[5,2,3,1]",5,2,3,1,1.0
delta,"delta[5,2,3,2]",5,2,3,2,1.0
delta,"delta[5,2,3,3]",5,2,3,3,1.0
delta,"delta[5,2,3,4]",5,2,3,4,1.0
delta,"delta[5,3,1,1]",5,3,1,1,0.0
delta,"delta[5,3,1,2]",5,3,1,2,0.0
delta,"delta[5,3,1,3]",5,3,1,3,0.0
delta,"delta[5,3,1,4]",5,3,1,4,0.0
delta,"delta[5,3,1,5]",5,3,1,5,0.0
delta,"delta[5,3,2,1]",5,3,2,1,1.0
delta,"delta[5,3,2,2]",5,3,2,2,1.0
delta,"delta[5,3,2,3]",5,3,2,3,1.0
delta,"delta[5,3,3,1]",5,3,3,1,1.0
delta,"delta[5,3,3,2]",5,3,3,2,1.0
delta,"delta[5,3,3,3]",5,3,3,3,1.0
delta,"delta[5,3,3,4]",5,3,3,4,1.0
delta,"delta[5,4,1,1]",5,4,1,1,0.0
delta,"delta[5,4,1,2]",5,4,1,2,0.0
delta,"delta[5,4,1,3]",5,4,1,3,0.0
delta,"delta[5,4,1,4]",5,4,1,4,0.0
delta,"delta[5,4,1,5]",5,4,1,5,0.0
delta,"delta[5,4,2,1]",5,4,2,1,0.0
delta,"delta[5,4,2,2]",5,4,2,2,0.0
delta,"delta[5,4,2,3]",5,4,2,3,0.0
delta,"delta[5,4,3,1]",5,4,3,1,1.0
delta,"delta[5,4,3,2]",5,4,3,2,1.0
delta,"delta[5,4,3,3]",5,4,3,3,1.0
delta,"delta[5,4,3,4]",5,4,3,4,1.0
delta,"delta[5,6,1,1]",5,6,1,1,0.0
delta,"delta[5,6,1,2]",5,6,1,2,0.0
delta,"delta[5,6,1,3]",5,6,1,3,0.0
delta,"delta[5,6,1,4]",5,6,1,4,0.0
delta,"delta[5,6,1,5]",5,6,1,5,0.0
delta,"delta[5,6,2,1]",5,6,2,1,0.0
delta,"delta[5,6,2,2]",5,6,2,2,0.0
delta,"delta[5,6,2,3]",5,6,2,3,0.0
delta,"delta[5,6,3,1]",5,6,3,1,0.0
delta,"delta[5,6,3,2]",5,6,3,2,0.0
delta,"delta[5,6,3,3]",5,6,3,3,0.0
delta,"delta[5,6,3,4]",5,6,3,4,0.0
delta,"delta[5,7,1,1]",5,7,1,1,1.0
delta,"delta[5,7,1,2]",5,7,1,2,1.0
delta,"delta[5,7,1,3]",5,7,1,3,1.0
delta,"delta[5,7,1,4]",5,7,1,4,1.0
delta,"delta[5,7,1,5]",5,7,1,5,1.0
delta,"delta[5,7,2,1]",5,7,2,1,0.0
delta,"delta[5,7,2,2]",5,7,2,2,0.0
delta,"delta[5,7,2,3]",5,7,2,3,0.0
delta,"delta[5,7,3,1]",5,7,3,1,1.0
delta,"delta[5,7,3,2]",5,7,3,2,1.0
delta,"delta[5,7,3,3]",5,7,3,3,1.0
delta,"delta[5,7,3,4]",5,7,3,4,1.0
delta,"delta[5,8,1,1]",5,8,1,1,1.0
delta,"delta[5,8,1,2]",5,8,1,2,1.0
delta,"delta[5,8,1,3]",5,8,1,3,1.0
delta,"delta[5,8,1,4]",5,8,1,4,1.0
delta,"delta[5,8,1,5]",5,8,1,5,1.0
delta,"delta[5,8,2,1]",5,8,2,1,1.0
delta,"delta[5,8,2,2]",5,8,2,2,1.0
delta,"delta[5,8,2,3]",5,8,2,3,1.0
delta,"delta[5,8,3,1]",5,8,3,1,0.0
delta,"delta[5,8,3,2]",5,8,3,2,0.0
delta,"delta[5,8,3,3]",5,8,3,3,0.0
delta,"delta[5,8,3,4]",5,8,3,4,0.0
delta,"delta[5,9,1,1]",5,9,1,1,0.0
delta,"delta[5,9,1,2]",5,9,1,2,1.0
delta,"delta[5,9,1,3]",5,9,1,3,1.0
delta,"delta[5,9,1,4]",5,9,1,4,1.0
delta,"delta[5,9,1,5]",5,9,1,5,1.0
delta,"delta[5,9,2,1]",5,9,2,1,1.0
delta,"delta[5,9,2,2]",5,9,2,2,0.0
delta,"delta[5,9,2,3]",5,9,2,3,0.0
delta,"delta[5,9,3,1]",5,9,3,1,0.0
delta,"delta[5,9,3,2]",5,9,3,2,0.0
delta,"delta[5,9,3,3]",5,9,3,3,0.0
delta,"delta[5,9,3,4]",5,9,3,4,0.0
delta,"delta[5,10,1,1]",5,10,1,1,0.0
delta,"delta[5,10,1,2]",5,10,1,2,0.0
delta,"delta[5,10,1,3]",5,10,1,3,0.0
delta,"delta[5,10,1,4]",5,10,1,4,0.0
delta,"delta[5,10,1,5]",5,10,1,5,0.0
delta,"delta[5,10,2,1]",5,10,2,1,0.0
delta,"delta[5,10,2,2]",5,10,2,2,0.0
delta,"delta[5,10,2,3]",5,10,2,3,0.0
delta,"delta[5,10,3,1]",5,10,3,1,0.0
delta,"delta[5,10,3,2]",5,10,3,2,0.0
delta,"delta[5,10,3,3]",5,10,3,3,0.0
delta,"delta[5,10,3,4]",5,10,3,4,0.0
delta,"delta[5,11,1,1]",5,11,1,1,0.0
delta,"delta[5,11,1,2]",5,11,1,2,0.0
delta,"delta[5,11,1,3]",5,11,1,3,0.0
delta,"delta[5,11,1,4]",5,11,1,4,0.0
delta,"delta[5,11,1,5]",5,11,1,5,0.0
delta,"delta[5,11,2,1]",5,11,2,1,1.0
delta,"delta[5,11,2,2]",5,11,2,2,1.0
delta,"delta[5,11,2,3]",5,11,2,3,1.0
delta,"delta[5,11,3,1]",5,11,3,1,0.0
delta,"delta[5,11,3,2]",5,11,3,2,0.0
delta,"delta[5,11,3,3]",5,11,3,3,0.0
delta,"delta[5,11,3,4]",5,11,3,4,0.0
delta,"delta[5,12,1,1]",5,12,1,1,1.0
delta,"delta[5,12,1,2]",5,12,1,2,1.0
delta,"delta[5,12,1,3]",5,12,1,3,1.0
delta,"delta[5,12,1,4]",5,12,1,4,1.0
delta,"delta[5,12,1,5]",5,12,1,5,1.0
delta,"delta[5,12,2,1]",5,12,2,1,0.0
delta,"delta[5,12,2,2]",5,12,2,2,0.0
delta,"delta[5,12,2,3]",5,12,2,3,0.0
delta,"delta[5,12,3,1]",5,12,3,1,0.0
delta,"delta[5,12,3,2]",5,12,3,2,0.0
delta,"delta[5,12,3,3]",5,12,3,3,0.0
delta,"delta[5,12,3,4]",5,12,3,4,0.0
delta,"delta[5,13,1,1]",5,13,1,1,0.0
delta,"delta[5,13,1,2]",5,13,1,2,0.0
delta,"delta[5,13,1,3]",5,13,1,3,0.0
delta,"delta[5,13,1,4]",5,13,1,4,0.0
delta,"delta[5,13,1,5]",5,13,1,5,0.0
delta,"delta[5,13,2,1]",5,13,2,1,0.0
delta,"delta[5,13,2,2]",5,13,2,2,1.0
delta,"delta[5,13,2,3]",5,13,2,3,0.0
delta,"delta[5,13,3,1]",5,13,3,1,0.0
delta,"delta[5,13,3,2]",5,13,3,2,0.0
delta,"delta[5,13,3,3]",5,13,3,3,0.0
delta,"delta[5,13,3,4]",5,13,3,4,0.0
delta,"delta[5,14,1,1]",5,14,1,1,0.0
delta,"delta[5,14,1,2]",5,14,1,2,0.0
delta,"delta[5,14,1,3]",5,14,1,3,0.0
delta,"delta[5,14,1,4]",5,14,1,4,0.0
delta,"delta[5,14,1,5]",5,14,1,5,0.0
delta,"delta[5,14,2,1]",5,14,2,1,1.0
delta,"delta[5,14,2,2]",5,14,2,2,1.0
delta,"delta[5,14,2,3]",5,14,2,3,1.0
delta,"delta[5,14,3,1]",5,14,3,1,0.0
delta,"delta[5,14,3,2]",5,14,3,2,0.0
delta,"delta[5,14,3,3]",5,14,3,3,0.0
delta,"delta[5,14,3,4]",5,14,3,4,0.0
delta,"delta[5,15,1,1]",5,15,1,1,0.0
delta,"delta[5,15,1,2]",5,15,1,2,0.0
delta,"delta[5,15,1,3]",5,15,1,3,0.0
delta,"delta[5,15,1,4]",5,15,1,4,0.0
delta,"delta[5,15,1,5]",5,15,1,5,0.0
delta,"delta[5,15,2,1]",5,15,2,1,1.0
delta,"delta[5,15,2,2]",5,15,2,2,1.0
delta,"delta[5,15,2,3]",5,15,2,3,1.0
delta,"delta[5,15,3,1]",5,15,3,1,1.0
delta,"delta[5,15,3,2]",5,15,3,2,1.0
delta,"delta[5,15,3,3]",5,15,3,3,1.0
delta,"delta[5,15,3,4]",5,15,3,4,1.0
delta,"delta[5,16,1,1]",5,16,1,1,0.0
delta,"delta[5,16,1,2]",5,16,1,2,0.0
delta,"delta[5,16,1,3]",5,16,1,3,0.0
delta,"delta[5,16,1,4]",5,16,1,4,0.0
delta,"delta[5,16,1,5]",5,16,1,5,0.0
delta,"delta[5,16,2,1]",5,16,2,1,0.0
delta,"delta[5,16,2,2]",5,16,2,2,0.0
delta,"delta[5,16,2,3]",5,16,2,3,0.0
delta,"delta[5,16,3,1]",5,16,3,1,0.0
delta,"delta[5,16,3,2]",5,16,3,2,0.0
delta,"delta[5,16,3,3]",5,16,3,3,0.0
delta,"delta[5,16,3,4]",5,16,3,4,0.0
delta,"delta[5,17,1,1]",5,17,1,1,0.0
delta,"delta[5,17,1,2]",5,17,1,2,0.0
delta,"delta[5,17,1,3]",5,17,1,3,0.0
delta,"delta[5,17,1,4]",5,17,1,4,0.0
delta,"delta[5,17,1,5]",5,17,1,5,0.0
delta,"delta[5,17,2,1]",5,17,2,1,0.0
delta,"delta[5,17,2,2]",5,17,2,2,0.0
delta,"delta[5,17,2,3]",5,17,2,3,0.0
delta,"delta[5,17,3,1]",5,17,3,1,1.0
delta,"delta[5,17,3,2]",5,17,3,2,1.0
delta,"delta[5,17,3,3]",5,17,3,3,1.0
delta,"delta[5,17,3,4]",5,17,3,4,1.0
delta,"delta[5,18,1,1]",5,18,1,1,1.0
delta,"delta[5,18,1,2]",5,18,1,2,1.0
delta,"delta[5,18,1,3]",5,18,1,3,1.0
delta,"delta[5,18,1,4]",5,18,1,4,1.0
delta,"delta[5,18,1,5]",5,18,1,5,1.0
delta,"delta[5,18,2,1]",5,18,2,1,0.0
delta,"delta[5,18,2,2]",5,18,2,2,0.0
delta,"delta[5,18,2,3]",5,18,2,3,0.0
delta,"delta[5,18,3,1]",5,18,3,1,0.0
delta,"delta[5,18,3,2]",5,18,3,2,0.0
delta,"delta[5,18,3,3]",5,18,3,3,0.0
delta,"delta[5,18,3,4]",5,18,3,4,0.0
delta,"delta[5,19,1,1]",5,19,1,1,0.0
delta,"delta[5,19,1,2]",5,19,1,2,0.0
delta,"delta[5,19,1,3]",5,19,1,3,0.0
delta,"delta[5,19,1,4]",5,19,1,4,0.0
delta,"delta[5,19,1,5]",5,19,1,5,0.0
delta,"delta[5,19,2,1]",5,19,2,1,1.0
delta,"delta[5,19,2,2]",5,19,2,2,1.0
delta,"delta[5,19,2,3]",5,19,2,3,1.0
delta,"delta[5,19,3,1]",5,19,3,1,0.0
delta,"delta[5,19,3,2]",5,19,3,2,0.0
delta,"delta[5,19,3,3]",5,19,3,3,0.0
delta,"delta[5,19,3,4]",5,19,3,4,0.0
delta,"delta[5,20,1,1]",5,20,1,1,1.0
delta,"delta[5,20,1,2]",5,20,1,2,1.0
delta,"delta[5,20,1,3]",5,20,1,3,1.0
delta,"delta[5,20,1,4]",5,20,1,4,1.0
delta,"delta[5,20,1,5]",5,20,1,5,1.0
delta,"delta[5,20,2,1]",5,20,2,1,1.0
delta,"delta[5,20,2,2]",5,20,2,2,1.0
delta,"delta[5,20,2,3]",5,20,2,3,1.0
delta,"delta[5,20,3,1]",5,20,3,1,0.0
delta,"delta[5,20,3,2]",5,20,3,2,0.0
delta,"delta[5,20,3,3]",5,20,3,3,0.0
delta,"delta[5,20,3,4]",5,20,3,4,0.0
delta,"delta[6,1,1,1]",6,1,1,1,0.0
delta,"delta[6,1,1,2]",6,1,1,2,0.0
delta,"delta[6,1,1,3]",6,1,1,3,0.0
delta,"delta[6,1,1,4]",6,1,1,4,0.0
delta,"delta[6,1,1,5]",6,1,1,5,0.0
delta,"delta[6,1,2,1]",6,1,2,1,0.0
delta,"delta[6,1,2,2]",6,1,2,2,0.0
delta,"delta[6,1,2,3]",6,1,2,3,0.0
delta,"delta[6,1,3,1]",6,1,3,1,0.0
delta,"delta[6,1,3,2]",6,1,3,2,0.0
delta,"delta[6,1,3,3]",6,1,3,3,1.0
delta,"delta[6,1,3,4]",6,1,3,4,0.0
delta,"delta[6,2,1,1]",6,2,1,1,0.0
delta,"delta[6,2,1,2]",6,2,1,2,0.0
delta,"delta[6,2,1,3]",6,2,1,3,0.0
delta,"delta[6,2,1,4]",6,2,1,4,0.0
delta,"delta[6,2,1,5]",6,2,1,5,0.0
delta,"delta[6,2,2,1]",6,2,2,1,0.0
delta,"delta[6,2,2,2]",6,2,2,2,0.0
delta,"delta[6,2,2,3]",6,2,2,3,0.0
delta,"delta[6,2,3,1]",6,2,3,1,1.0
delta,"delta[6,2,3,2]",6,2,3,2,1.0
delta,"delta[6,2,3,3]",6,2,3,3,1.0
delta,"delta[6,2,3,4]",6,2,3,4,1.0
delta,"delta[6,3,1,1]",6,3,1,1,0.0
delta,"delta[6,3,1,2]",6,3,1,2,0.0
delta,"delta[6,3,1,3]",6,3,1,3,0.0
delta,"delta[6,3,1,4]",6,3,1,4,0.0
delta,"delta[6,3,1,5]",6,3,1,5,0.0
delta,"delta[6,3,2,1]",6,3,2,1,1.0
delta,"delta[6,3,2,2]",6,3,2,2,1.0
delta,"delta[6,3,2,3]",6,3,2,3,1.0
delta,"delta[6,3,3,1]",6,3,3,1,1.0
delta,"delta[6,3,3,2]",6,3,3,2,1.0
delta,"delta[6,3,3,3]",6,3,3,3,1.0
delta,"delta[6,3,3,4]",6,3,3,4,1.0
delta,"delta[6,4,1,1]",6,4,1,1,0.0
delta,"delta[6,4,1,2]",6,4,1,2,0.0
delta,"delta[6,4,1,3]",6,4,1,3,0.0
delta,"delta[6,4,1,4]",6,4,1,4,0.0
delta,"delta[6,4,1,5]",6,4,1,5,0.0
delta,"delta[6,4,2,1]",6,4,2,1,0.0
delta,"delta[6,4,2,2]",6,4,2,2,0.0
delta,"delta[6,4,2,3]",6,4,2,3,0.0
delta,"delta[6,4,3,1]",6,4,3,1,1.0
delta,"delta[6,4,3,2]",6,4,3,2,1.0
delta,"delta[6,4,3,3]",6,4,3,3,1.0
delta,"delta[6,4,3,4]",6,4,3,4,1.0
delta,"delta[6,5,1,1]",6,5,1,1,0.0
delta,"delta[6,5,1,2]",6,5,1,2,0.0
delta,"delta[6,5,1,3]",6,5,1,3,0.0
delta,"delta[6,5,1,4]",6,5,1,4,0.0
delta,"delta[6,5,1,5]",6,5,1,5,0.0
delta,"delta[6,5,2,1]",6,5,2,1,0.0
delta,"delta[6,5,2,2]",6,5,2,2,0.0
delta,"delta[6,5,2,3]",6,5,2,3,0.0
delta,"delta[6,5,3,1]",6,5,3,1,0.0
delta,"delta[6,5,3,2]",6,5,3,2,0.0
delta,"delta[6,5,3,3]",6,5,3,3,0.0
delta,"delta[6,5,3,4]",6,5,3,4,0.0
delta,"delta[6,7,1,1]",6,7,1,1,1.0
delta,"delta[6,7,1,2]",6,7,1,2,1.0
delta,"delta[6,7,1,3]",6,7,1,3,1.0
delta,"delta[6,7,1,4]",6,7,1,4,1.0
delta,"delta[6,7,1,5]",6,7,1,5,1.0
delta,"delta[6,7,2,1]",6,7,2,1,0.0
delta,"delta[6,7,2,2]",6,7,2,2,0.0
delta,"delta[6,7,2,3]",6,7,2,3,0.0
delta,"delta[6,7,3,1]",6,7,3,1,1.0
delta,"delta[6,7,3,2]",6,7,3,2,1.0
delta,"delta[6,7,3,3]",6,7,3,3,1.0
delta,"delta[6,7,3,4]",6,7,3,4,1.0
delta,"delta[6,8,1,1]",6,8,1,1,1.0
delta,"delta[6,8,1,2]",6,8,1,2,1.0
delta,"delta[6,8,1,3]",6,8,1,3,1.0
delta,"delta[6,8,1,4]",6,8,1,4,1.0
delta,"delta[6,8,1,5]",6,8,1,5,1.0
delta,"delta[6,8,2,1]",6,8,2,1,1.0
delta,"delta[6,8,2,2]",6,8,2,2,1.0
delta,"delta[6,8,2,3]",6,8,2,3,1.0
delta,"delta[6,8,3,1]",6,8,3,1,0.0
delta,"delta[6,8,3,2]",6,8,3,2,0.0
delta,"delta[6,8,3,3]",6,8,3,3,0.0
delta,"delta[6,8,3,4]",6,8,3,4,0.0
delta,"delta[6,9,1,1]",6,9,1,1,0.0
delta,"delta[6,9,1,2]",6,9,1,2,0.0
delta,"delta[6,9,1,3]",6,9,1,3,0.0
delta,"delta[6,9,1,4]",6,9,1,4,0.0
delta,"delta[6,9,1,5]",6,9,1,5,0.0
delta,"delta[6,9,2,1]",6,9,2,1,0.0
delta,"delta[6,9,2,2]",6,9,2,2,0.0
delta,"delta[6,9,2,3]",6,9,2,3,0.0
delta,"delta[6,9,3,1]",6,9,3,1,1.0
delta,"delta[6,9,3,2]",6,9,3,2,1.0
delta,"delta[6,9,3,3]",6,9,3,3,1.0
delta,"delta[6,9,3,4]",6,9,3,4,1.0
delta,"delta[6,10,1,1]",6,10,1,1,0.0
